id,price
191,2133921.3986839163
192,646707.4194515087
193,386067.18184004247
194,2506920.086394312
195,2615923.7080076328
196,1024570.8805553723
197,1652671.6202852845
198,974090.9191179804
199,1516269.7200837021
200,883046.903587841
201,2858133.076639804
202,1178693.9014724027
203,1194244.159699943
204,3134760.158103652
205,2225704.3128558896
206,871942.062320825
207,2333901.73540039
208,889423.7979992526
209,845574.777443472
210,498676.64527526975
211,1312328.2109254992
212,1657541.3043709688
213,1041957.8578774411
214,832707.8760621306
215,279337.7769098388
216,1801001.8301357115
217,2205756.0822920552
218,535343.6293144934
219,1154485.0247103397
220,641325.5259007082
221,342257.1882251941
222,494533.55597609555
223,941247.2326023565
224,393491.781535905
225,1927589.8049113534
226,2295357.716716419
227,5964874.802798622
228,5591965.66911415
229,1829555.5831716093
230,5853877.686499871
231,6240364.015960791
232,309478.45780702954
233,1304210.75695153
234,628669.1325090167
235,397117.883767154
236,5698573.115718862
237,5551434.957026964
238,1144129.7516532077
239,1933225.3313496532
240,903333.4641574587
241,1120369.3237899097
242,2183012.087109381
243,1397709.127223145
244,1214645.5487607492
245,451164.87419737416
246,483136.99489063525
247,857912.0448614799
248,1906994.9378834094
249,2592375.379477596
250,2482547.399947938
251,1141223.4610849824
252,1081610.3986700599
253,1386917.4412736134
254,824271.7256355556
255,1031268.9690635004
256,421246.6556480072
257,2848142.108486074
258,1620246.624672293
259,1616211.932256867
260,604289.735767213
261,1529860.9805263176
262,988293.6337676105
263,1578736.1466095124
264,373692.7307999787
265,772908.6783065385
266,641204.7869866781
267,2154239.031292257
268,167239.486995396
269,603797.8105396734
270,606134.2601380576
271,1714161.5667938571
272,1123932.5704155504
273,1188069.858234985
274,698496.1551490872
275,420925.11770560767
276,3099880.8974304763
277,1116195.2425441022
278,836399.9082188585
279,1025757.4680217874
280,1090619.8152159129
281,476769.5043390878
282,917976.8453290026
283,720308.052966142
284,1451241.5115765333
285,635666.3504542821
286,741041.4986595495
287,996574.4223332377
288,2575917.2026947946
289,2556035.131826647
290,1100944.3301788836
291,1025374.9677165904
292,915086.8199254673
293,1090048.6323708736
294,227715.33765447137
295,603741.0723951258
296,416047.12601170817
297,663120.3288647778
298,830821.3352257734
299,1034189.1405034763
300,335295.2737814992
301,1720793.2671112004
302,1000109.4414658032
303,1189521.089049913
304,1522261.0221729998
305,1599897.4534213024
306,1132901.1579303213
307,434935.9554902686
308,1169711.1156353466
309,850484.273784165
310,1087871.228269906
311,1311370.563520726
312,1343551.5139639585
313,498923.24727871653
314,252196.59558251884
315,841769.795479208
316,416696.8608985551
317,1986760.3771604344
318,1057113.1812293122
319,4757754.469477781
320,1218512.3429325416
321,786440.3599234503
322,691223.6798453542
323,2448928.1268899413
324,6089150.84030458
325,1457286.8327709883
326,422475.10807728814
327,1222790.9437605639
328,1144849.9755287925
329,1064732.4887136759
330,997737.3513344614
331,779430.1889030416
332,1143153.2599535778
333,1175601.9131508558
334,1816284.5847804784
335,948774.3875537075
336,267744.149346402
337,1005366.9404700374
338,1861850.3892626062
339,755986.8388798041
340,683637.348400752
341,1119055.970839272
342,2244604.753916742
343,1307789.2957188643
344,714897.4214635515
345,1011511.1741519195
346,220967.2113568733
347,1245814.7533428825
348,1224703.02944683
349,1094117.5659766155
350,3713023.7498182035
351,986828.7872226048
352,2221999.7750174385
353,1911108.1942060287
354,2513470.536721916
355,2177664.606670711
356,2988384.0607664306
357,1877143.1305147205
358,1440052.6300368134
359,376255.24355897756
360,1128735.9484112589
361,1342005.2216291972
362,3311490.593459094
363,1099723.748330751
364,936705.8480400203
365,1304854.9386084548
366,1417596.610035968
367,1605929.998044283
368,413709.83078074723
369,5253152.400375187
370,590587.6370019931
371,595276.220351116
372,239578.16968883493
373,1175260.2631467527
374,1725016.7016110988
375,887618.2685395986
376,1376627.6147723352
377,575618.0031727987
378,1820176.4122271533
379,1874757.8093514577
380,1516395.803721896
381,1633934.7894928914
382,620057.6976969485
383,712156.9278678211
384,1154037.1435447389
385,1072545.2897141234
386,1005954.46964304
387,1150599.9876293056
388,621300.6650260935
389,2699275.795376244
390,1367410.5573560668
391,1890590.4247431247
392,1172520.0646090012
393,781265.3093921959
394,2220336.946650462
395,1268080.8250224271
396,860148.3628714771
397,3976615.2868054556
398,3487122.46395126
399,932021.7706121802
400,1075781.6916260917
401,497922.06889955
402,1331129.146316872
403,502125.7577369085
404,533278.3979688477
405,1083837.1657135494
406,1097898.035291193
407,1439973.626714375
408,2134918.21542547
409,709015.066700066
410,955559.9887088103
411,1586855.1121188647
412,2721413.2928830218
413,165353.99479190577
414,789670.7281148538
415,2484874.724510247
416,1856166.994662653
417,889383.9485042391
418,1339203.988589072
419,1994523.8496409333
420,1045854.2243925603
421,289679.98221538786
422,925110.3842642981
423,1046911.9888631474
424,1820790.6984956842
425,1204348.7685840277
426,411271.1422096772
427,997552.4495516384
428,1400749.0821224013
429,4848813.194810253
430,2408505.470158158
431,1230214.7740569164
432,2024526.4774582786
433,1883143.294164324
434,1443291.954359267
435,464350.369518001
436,632697.9633899063
437,3114502.3420821326
438,787367.8464147653
439,3028472.193172105
440,703960.4203557237
441,1067447.076213237
442,2209001.71665163
443,568271.241361611
444,357742.70366344234
445,977050.5452744287
446,2057539.35574568
447,1846043.2005159557
448,901786.5318326785
449,6567408.10564326
450,791615.2838101612
451,1256977.8425108294
452,1173579.9058973792
453,2100126.2352316612
454,1211509.9772950106
455,599188.584989219
456,7219058.468805887
457,1216231.2738374246
458,1140489.1649531554
459,332972.90661707346
460,843058.4326153139
461,1229615.5824617904
462,868520.5630143174
463,1152534.9625425069
464,1500719.7703566654
465,1226397.7599974915
466,1401556.7819086132
467,771535.1589399461
468,631638.989497341
469,318416.8312001684
470,316841.93541952653
471,1005285.9847227705
472,798394.5666842595
473,889276.1589133218
474,2177915.6121322764
475,2202984.7166208047
476,555420.3145995328
477,1224295.9858904192
478,1695917.0924517692
479,670710.3839345333
480,1472069.6423592796
481,1200958.9545844798
482,750094.001468382
483,2426196.9560636915
484,915953.8942697854
485,450844.11940586194
486,943997.3810878856
487,885687.5483637585
488,2445702.2238270203
489,1476161.2017349512
490,3096367.5195312286
491,561799.2280953632
492,592270.826959786
493,1073319.033557959
494,540019.0298673429
495,571028.1956240998
496,2929720.8425640753
497,4396432.4738362245
498,797786.583665335
499,928738.919046871
500,2209098.453192909
501,192011.16820118355
502,5919497.157675969
503,3646927.9682597625
504,630929.3004568589
505,1059109.7178737407
506,1604764.849420718
507,992147.0871113533
508,384488.4379678944
509,608826.3757580001
510,890459.8827803509
511,768159.0704260028
512,1276026.179615318
513,1781508.2024015961
514,2189943.1862202906
515,1199199.4936807712
516,2615582.8554512956
517,1160782.0822367873
518,2877921.235157427
519,690545.0439381151
520,493212.49958367215
521,1334063.967140988
522,325621.20228178345
523,325560.98596160015
524,802963.3401825596
525,2977307.6633605314
526,410080.4646928852
527,1490192.7788435034
528,1323272.5350072263
529,809317.3098655376
530,502660.3085651748
531,1133993.6720392986
532,583492.8664166083
533,1377257.379966741
534,1673282.801512612
535,1890035.2523668048
536,484142.88093394286
537,1151258.4305464574
538,983795.2797983908
539,775024.8735325959
540,1535542.2462497787
541,1008504.4552645732
542,5013802.750087995
543,1120263.8102068512
544,1012459.3816633098
545,431028.08266266115
546,541924.0948829721
547,4808373.753522256
548,565776.5160238162
549,496740.7442739811
550,523394.28204373445
551,1480553.0038901758
552,1136670.002025275
553,491737.3588447169
554,790495.5916988075
555,1523152.5299971781
556,6638642.602009448
557,1427386.5668573058
558,1993849.5332572146
559,662787.9019923967
560,614843.0456212966
561,1729418.6021928606
562,5363363.1425523935
563,395998.5383069097
564,670398.5983888314
565,961818.2095768874
566,1658736.860747355
567,3799863.013145909
568,1119939.0271279316
569,1635520.2660046644
570,867499.0555133119
571,984282.9535026238
572,1050159.0943848777
573,1745592.1941380019
574,815523.5850558137
575,554532.411404854
576,1890949.722591192
577,529463.7177350179
578,1599580.4405724204
579,1686811.2155425902
580,2249062.2702596528
581,1808365.6908589406
582,3251014.126391922
583,391730.2641356648
584,2057271.8466121953
585,643128.7656193483
586,748660.0564360748
587,473019.05499197904
588,842250.3405824348
589,1021872.4186902071
590,818867.8240952475
591,3779057.381519325
592,854332.9206694878
593,1302612.3931218546
594,395426.0329900025
595,1034030.5469280076
596,1042842.4425006787
597,509080.61915375944
598,819504.4875727915
599,1954233.9641182134
600,634380.7599458758
601,2909823.2028444866
602,674411.2246603128
603,6992060.514125283
604,255115.14293781336
605,683840.9601851443
606,1132590.4175612596
607,1319958.6565193464
608,430387.8873279165
609,1044141.6022298936
610,699199.7831136564
611,1288133.6284256617
612,1015738.2559731737
613,727000.5430311011
614,3536677.9336678474
615,765325.7500590724
616,1259465.2353516498
617,2120247.806343931
618,886208.3445420283
619,684673.0292374777
620,1584114.3378364674
621,1551647.80535518
622,742632.8966712361
623,404785.01035516965
624,1627289.922283049
625,3017579.098039169
626,2337599.7190952315
627,3746163.3917288473
628,5275873.249969288
629,2023319.3486145204
630,1616879.7365796228
631,1914708.484210883
632,614037.7480714788
633,1405137.2821539012
634,2826147.575520914
635,2339679.0306344917
636,558073.0433809684
637,505899.9886720751
638,3391316.583121075
639,863653.5192770947
640,1903523.3300546673
641,1426555.7153211087
642,544411.1854722548
643,2682667.7706547286
644,1330047.6670598974
645,522296.1627230588
646,1771464.8369424767
647,551088.6481506539
648,823746.178272686
649,821731.8874637245
650,2684374.44416296
651,1174049.3260437865
652,404322.46810536407
653,2099926.010524424
654,447972.8720559687
655,4163982.2945479974
656,1558676.5613216353
657,804723.8690271429
658,1272180.5521606756
659,500163.14656262886
660,708524.6153523552
661,450180.35977886885
662,1187015.248957913
663,1408656.283435775
664,3463750.565628658
665,1189758.4861722863
666,1497192.4730886184
667,2195492.6797833205
668,3862483.8885287396
669,517424.6592196476
670,728333.1842257265
671,3353572.503235824
672,1287517.5422265355
673,1845779.7018907939
674,2166966.9263979755
675,2736786.2762379376
676,1546175.876844903
677,1048374.5594623636
678,2126827.1164282444
679,2879198.1589519
680,5041920.9410559395
681,2467080.634393007
682,1018842.9490267907
683,961643.8552269596
684,1074737.6735565607
685,488378.7558343136
686,1472965.2628421276
687,1041632.1499092956
688,3405387.6646391386
689,1198773.1672802179
690,554034.6869107968
691,1340806.087065245
692,2460765.676539235
693,460284.82055955846
694,895320.8089507398
695,5228566.87788123
696,2775067.0965763233
697,896500.3295458992
698,1054972.3868885941
699,3763374.149923311
700,833433.4385041521
701,823799.2375946814
702,248562.29132943446
703,664318.7883335826
704,1933282.3078725955
705,1109494.767376808
706,853664.6396491666
707,1027339.1191213924
708,1049055.4654903426
709,2615509.3952320595
710,1005177.4106009683
711,1208126.369555545
712,1534213.5038954685
713,506171.55080907646
714,426313.6029772954
715,345988.66615537036
716,902695.8389498229
717,915568.0081084133
718,2141672.787994015
719,1535907.5406151928
720,1475697.2083365014
721,992469.0382580962
722,1397323.0052321933
723,2730701.924146036
724,420698.4611716068
725,2120492.351404965
726,1230119.830086788
727,833200.6782542753
728,1087564.3092923993
729,1034091.5616777134
730,388294.6873276308
731,1105096.3632481373
732,1808654.3879744753
733,510043.9923927879
734,978818.3826916107
735,2038238.2249121557
736,1587953.5138833476
737,1053520.2350274588
738,1159819.5570435934
739,1121581.6419301273
740,1879133.1867142876
741,3707063.9303933517
742,600999.6023972287
743,1430505.855474484
744,491905.3949261883
745,1690613.968252144
746,917573.1204471876
747,2369643.41268876
748,1030132.0785061339
749,523572.82994817465
750,1343265.7437769365
751,163955.6501864545
752,498285.30400772457
753,3178420.8240689416
754,2453049.8481401764
755,1714772.4878049626
756,1140732.3980157864
757,871242.1198574401
758,1732204.316145496
759,1673424.4691644355
760,1844614.9109980061
761,767943.0970579186
762,485601.39375699166
763,491293.08075952984
764,535822.6174832082
765,1826848.6600281755
766,3282550.0812550085
767,1120399.8298932193
768,925195.5870990392
769,845063.0228671022
770,152499.95910779998
771,546445.501771642
772,431417.08644263534
773,896579.4723194595
774,899668.3224666205
775,1650281.6198150245
776,3424130.4034946505
777,2303169.492159912
778,3937781.259024072
779,2297476.9732957813
780,1328532.9081064134
781,710179.3802708237
782,3134301.4470927236
783,3057234.591214035
784,1521084.6788703424
785,5355013.668064507
786,1052361.557663501
787,884060.6029978842
788,540718.0740519346
789,2821043.099121138
790,1818804.150500603
791,1061446.4186797373
792,1974499.450336917
793,1274888.0359354855
794,1377431.4217034455
795,1764310.8443829631
796,1105268.621017155
797,844834.8237396525
798,3034644.013345178
799,668445.6595404751
800,2330590.7017548564
801,1023373.7547225095
802,1082420.6394171442
803,357494.68071962916
804,1362335.964849754
805,1059498.229486808
806,178180.39801282278
807,1103283.8804580069
808,882503.3034728789
809,896450.4376752232
810,1029930.2954721181
811,1312908.682126871
812,1220714.5029461433
813,2063799.7242300971
814,887068.4905295651
815,1433867.9864519706
816,1149848.4840413448
817,6279382.749904555
818,877904.8588003052
819,1178554.7448926554
820,867950.7229971936
821,832279.1174824814
822,945988.3783288915
823,1683598.262060674
824,937995.9870868068
825,1274431.7267091994
826,1085879.9342302338
827,3570263.5035351887
828,1136224.8147498313
829,1844644.857515823
830,2278031.7100550598
831,326308.6249767067
832,522608.16465822357
833,2907169.17567526
834,1923743.827570323
835,1232832.7434594051
836,526207.9591432957
837,806970.9505633266
838,300573.448554401
839,1226266.5328056747
840,122140.56865011425
841,2299382.5638693017
842,1608073.649103706
843,2602701.9871263523
844,1076857.400302202
845,2049672.9044913333
846,455669.3972972528
847,644230.2711729299
848,1014342.0760902568
849,1275055.8146152392
850,3257354.36847402
851,975969.6783977085
852,1327754.6005598214
853,1444517.0941277614
854,988868.1367613518
855,318717.7757043345
856,248001.13010939167
857,1208689.363095546
858,5035702.490922944
859,1614509.217248507
860,1310199.996312734
861,545997.5559402604
862,1114311.6450123112
863,1417551.7061248252
864,1240941.360310763
865,1045712.5565202341
866,2102940.308519241
867,780163.3459549001
868,436064.23008318787
869,896733.6121974097
870,200844.390828579
871,855362.5616238908
872,2567358.498492896
873,1026472.1596626109
874,1325480.4908067852
875,850743.7167964691
876,2738468.937651847
877,528173.7609737945
878,473402.3596113397
879,2755458.9504503207
880,805330.1833292831
881,859951.2203682808
882,317312.72489606304
883,1391416.2863523655
884,993169.3091909899
885,589357.9695823103
886,417197.0591059322
887,938636.828228537
888,3898493.803378662
889,684754.2632199586
890,1437112.5723724405
891,1163940.5538302364
892,910199.1812734549
893,149933.84481379786
894,933643.0806347964
895,338250.0048153997
896,1312278.062599385
897,240343.67601999897
898,920839.3604690294
899,5349105.578214882
900,860588.7228104586
901,417532.01654601877
902,547457.14569744
903,2535895.434865074
904,2116905.0854952037
905,1932673.3154974545
906,897356.0328864752
907,1418568.302988021
908,4157734.967887365
909,731667.5241566229
910,3481329.259762001
911,587853.6817823158
912,1239131.0377890947
913,4831643.299292139
914,2031012.1145267554
915,705720.8760887756
916,1012378.5225539582
917,1086593.0622773294
918,352543.3970644644
919,1739003.2333006843
920,1211401.592533522
921,485147.5210846898
922,1110782.5529454697
923,1906878.5119272927
924,3132167.611325274
925,558388.6261656114
926,2230252.2747712405
927,6161073.12999176
928,2576332.583771039
929,1059877.2837609763
930,1255177.4318064668
931,2606321.793442524
932,470326.4747948129
933,1855925.6608747498
934,2267259.0953357625
935,3994872.4101219713
936,2857469.1234533493
937,580874.6072492421
938,607662.9557302856
939,1054665.4619494868
940,2760128.708775701
941,1257676.9394847027
942,689224.7423934445
943,316880.0137256799
944,884025.7797773756
945,860865.4891185336
946,2015685.1685394328
947,582107.9358129052
948,1824014.9252545582
949,1286190.6135839222
950,284076.4440147965
951,1545197.554232743
952,1226341.4980014586
953,1226622.0219343302
954,1011430.0593335195
955,3076876.392017779
956,630233.7197146235
957,926446.1566704217
958,1184695.7743820592
959,1952536.0362293916
960,1298897.9760365083
961,787330.2166651781
962,1502184.1684578347
963,861055.8698445467
964,1099244.1436624175
965,1062300.8448563374
966,2827751.3695996804
967,3314094.578306479
968,1202188.169262506
969,2074833.7324193525
970,978407.9817782863
971,1006691.3185592424
972,698294.5793698819
973,1725226.676311676
974,627539.2569502987
975,331561.3437006951
976,800310.6998926506
977,1658088.3404962188
978,1879477.2694906755
979,751811.4919855793
980,641353.8959724897
981,840192.160108613
982,2046720.6876752472
983,3792306.947113945
984,1190521.546156117
985,1082188.4012456138
986,944265.5945323197
987,1957926.625808569
988,2140812.105026599
989,1381970.9891703834
990,404170.11743888253
991,823621.1020957993
992,1751708.963052054
993,2402666.776821246
994,851896.2313755802
995,958910.0528333149
996,1324751.6757912736
997,398458.7048535159
998,1869431.0302193102
999,1101553.0704744416
1000,653512.1024516206
1001,1293918.588269711
1002,1204980.7852070348
1003,3871864.756004232
1004,555399.0819622047
1005,676195.3688548793
1006,4492533.428015506
1007,1352385.5027552918
1008,901941.3287840595
1009,683914.4628688751
1010,2959081.2198227686
1011,1107302.6565079836
1012,1047041.8399634204
1013,1436111.6863774473
1014,1976313.4656580833
1015,905781.9331992236
1016,2343124.293904302
1017,1127218.0607427973
1018,727054.4127323276
1019,262099.9728023823
1020,540209.5834599186
1021,1340297.793730125
1022,1285239.1451185942
1023,915872.0550455647
1024,1368632.6189547433
1025,2138126.7611153172
1026,601329.300975126
1027,1069012.9965185074
1028,2035646.8177282256
1029,1172022.1871535862
1030,1702771.779584167
1031,1406346.9674339937
1032,380271.1245154905
1033,1112533.6827545404
1034,456371.04422091995
1035,1391850.6054085153
1036,324822.7697567106
1037,1118123.398801567
1038,337155.4890218758
1039,868535.4613525091
1040,3369848.034087111
1041,1381785.712423164
1042,867064.2452784815
1043,1114911.2417972395
1044,931885.4717336136
1045,779014.0187397177
1046,1210190.0834389906
1047,1525404.5790941033
1048,327132.153430979
1049,919613.086532438
1050,1253167.2785645525
1051,913937.4240160896
1052,1239259.1791578762
1053,917887.741136413
1054,823805.611601353
1055,2691568.948209559
1056,1309650.4299214587
1057,1514213.096202457
1058,2245081.345056644
1059,1502719.8068523202
1060,672349.8759609932
1061,972067.4142576191
1062,1533926.517148502
1063,817146.7881443814
1064,1870404.8602215992
1065,469462.0313738984
1066,412310.6644764544
1067,1265378.1095642897
1068,4939649.060326641
1069,945886.2836036254
1070,2548754.2305161012
1071,1396888.2602026185
1072,2294725.0966066937
1073,1097925.7770471768
1074,1522728.1345236537
1075,2901719.197493757
1076,1053574.6858133033
1077,979147.0091717396
1078,1115440.181673414
1079,917630.6953675806
1080,1016004.6645925645
1081,1938271.8780367998
1082,475974.9726225616
1083,981192.435975058
1084,990559.590271612
1085,543550.0193699882
1086,599250.835297388
1087,2800303.374352952
1088,2349232.5452677337
1089,450892.31297230866
1090,725218.7560605888
1091,3494343.3219388654
1092,1663411.517606499
1093,939618.6437301267
1094,1034640.8246179604
1095,3017522.216783782
1096,654163.7299865402
1097,1864863.6622574432
1098,1680448.5542247817
1099,1221033.0933220189
1100,1221705.7856334634
1101,567126.3575328902
1102,1244890.3526668614
1103,787960.2633215698
1104,1142459.0332676657
1105,1226881.0677276806
1106,3149289.1037546913
1107,1174575.9316503007
1108,1093583.628334801
1109,1286201.0469093786
1110,1312842.3320423188
1111,1489591.576665776
1112,1015534.6121042678
1113,1553998.833627492
1114,1765769.1357881061
1115,3016515.5198392
1116,742207.9096259773
1117,2012036.9697266016
1118,648203.781363087
1119,838095.8834432176
1120,367922.22153090587
1121,2404736.3703946345
1122,1933915.1476263367
1123,1350683.404613804
1124,795504.9125180435
1125,507550.50436184654
1126,494219.97827948
1127,1208149.4471520497
1128,1471966.0991702902
1129,645274.3514740684
1130,1259147.63729715
1131,1004946.9527375393
1132,727880.101360281
1133,1903081.2274448283
1134,1288659.2759625143
1135,980329.4463448952
1136,1063080.1393934756
1137,562777.3525525524
1138,3209608.531443579
1139,641435.0385656861
1140,1942759.503563642
1141,650370.9092858201
1142,4805996.425144994
1143,742147.2754985652
1144,2197403.131323441
1145,2226008.664753085
1146,3124011.672007102
1147,1017393.4010385396
1148,301034.72918549675
1149,195985.86590749645
1150,1303526.695501681
1151,1190457.9845853827
1152,1850626.5134271139
1153,586401.5346821279
1154,702871.0327096402
1155,489728.1307476169
1156,561462.4204387611
1157,706856.4730017392
1158,2357935.6645120573
1159,3202279.8613807764
1160,1723229.683249921
1161,5475965.66874108
1162,840392.347106021
1163,147967.66141198683
1164,4160613.6255407087
1165,567846.9384261394
1166,442514.08114026766
1167,1957844.5543669509
1168,1644483.434829412
1169,1828569.4545497461
1170,723752.2717133792
1171,1063827.139057951
1172,1537108.0408447345
1173,1067080.9027571536
1174,960829.5244426334
1175,559307.4893968436
1176,954500.2151984642
1177,1560668.630382617
1178,1000291.2657167489
1179,1659710.3842203193
1180,2171200.7647687774
1181,1095805.216759172
1182,5612098.445660485
1183,4629741.817122236
1184,1585661.0016023798
1185,1896766.6850883712
1186,1237669.2903505678
1187,1745290.9154049952
1188,622700.6792669231
1189,803355.5605294344
1190,789874.630772966
1191,419718.67106090253
1192,4572356.583005472
1193,1881653.0398853265
1194,441681.9247112097
1195,881471.661305667
1196,468625.7326385732
1197,2791535.486310309
1198,580751.6833324649
1199,1108278.5248708297
1200,1438987.8556981122
1201,979685.7190723752
1202,7033432.695411012
1203,847505.7316270504
1204,469095.70965167327
1205,2377748.278211123
1206,2836363.60600693
1207,3112626.6366917496
1208,2454668.7898053047
1209,1192507.1494511757
1210,5963106.535710485
1211,803302.5514205523
1212,869935.2656070022
1213,1778901.375317626
1214,403978.9417353337
1215,551080.8586951551
1216,1559211.008300583
1217,1673270.1664816276
1218,1019015.8624749712
1219,870818.3056993575
1220,1993327.4649540035
1221,1360199.495930137
1222,1106863.7397090935
1223,1157170.5264997354
1224,621514.5569401641
1225,2582989.120266203
1226,941387.3154118884
1227,732202.97435743
1228,273658.1809554679
1229,759524.1571555898
1230,5625034.713487812
1231,1451063.348231037
1232,661227.5220744621
1233,1297551.2127591688
1234,1912962.9754170647
1235,990173.8784976476
1236,2159220.722165078
1237,1379686.5717510907
1238,219908.54725984196
1239,977942.974094266
1240,1103992.4014841674
1241,3400031.804686929
1242,549177.395897182
1243,1888345.170442953
1244,310552.20596211456
1245,526141.2358692936
1246,2153469.852792291
1247,1167319.7955610726
1248,1314146.6312434883
1249,2477162.9337344463
1250,1031692.7126350503
1251,906024.671173177
1252,1301007.131252706
1253,642043.9172008333
1254,1221753.0867140146
1255,1539896.1594983684
1256,950487.8304357567
1257,2112406.3893438713
1258,1335114.6364090352
1259,1497747.2369112123
1260,855970.9988871241
1261,612199.5562505982
1262,1515184.9185219728
1263,1074660.7923906217
1264,561578.2110338752
1265,1642487.0554347644
1266,1077063.807685022
1267,1413921.1422023294
1268,438376.5481177471
1269,2427827.552477733
1270,2659278.8786144033
1271,1018788.880455581
1272,991422.9494989257
1273,1892743.3471400735
1274,2163383.259834206
1275,1271572.0788533974
1276,697901.1695795963
1277,555636.4627688817
1278,7275295.349431264
1279,2500632.9009332396
1280,1104588.1439963812
1281,1218183.7105506426
1282,694149.3464461556
1283,1126162.3133241907
1284,2518909.27322644
1285,3364331.9855753738
1286,408796.16693447734
1287,2398119.095120197
1288,975505.185954789
1289,603090.6454455145
1290,1184007.2390993868
1291,1537558.3621916268
1292,142676.78590979724
1293,355285.6850927367
1294,148585.49899739714
1295,1354753.8382033661
1296,1985044.672028415
1297,6170424.813135246
1298,1215150.6239195087
1299,914339.6194036966
1300,3004226.827637829
1301,1332859.1573714758
1302,973400.1298748723
1303,6736157.659533412
1304,1267325.1326524408
1305,1602282.9683249495
1306,400318.60613334883
1307,619260.307754892
1308,4001122.465444604
1309,653966.7094465276
1310,335397.0180541844
1311,2159563.8245847714
1312,1676121.4208333232
1313,568345.5042972383
1314,523324.4752572097
1315,500496.0556435407
1316,657731.8534887567
1317,530777.1265579629
1318,3141889.0223828247
1319,716336.7008210667
1320,1871878.6064173605
